NaN	0.007	0.109	0.065	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732591	2005	10	6
NaN	0.007	0.109	0.065	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732592	2005	10	7
NaN	0.007	0.109	0.065	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732593	2005	10	8
NaN	0.007	0.109	0.065	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732594	2005	10	9
NaN	0.007	0.109	0.065	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732595	2005	10	10
NaN	0.007	0.109	0.065	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732596	2005	10	11
NaN	0.007	0.109	0.065	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732597	2005	10	12
NaN	0.007	0.109	0.069	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732598	2005	10	13
NaN	0.007	0.109	0.069	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732599	2005	10	14
NaN	0.007	0.109	0.069	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732600	2005	10	15
NaN	0.007	0.109	0.069	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732601	2005	10	16
NaN	0.007	0.109	0.069	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732602	2005	10	17
NaN	0.007	0.109	0.069	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732603	2005	10	18
NaN	0.007	0.109	0.069	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732604	2005	10	19
NaN	0.007	0.109	0.069	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732605	2005	10	20
NaN	0.007	0.109	0.069	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732606	2005	10	21
NaN	0.014	0.123	0.079	0.057	0.058	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732607	2005	10	22
NaN	0.014	0.123	0.079	0.057	0.058	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732608	2005	10	23
NaN	0.014	0.123	0.079	0.057	0.058	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732609	2005	10	24
NaN	0.014	0.123	0.079	0.057	0.058	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732610	2005	10	25
NaN	0.014	0.123	0.079	0.057	0.058	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732611	2005	10	26
NaN	0.014	0.123	0.079	0.057	0.058	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732612	2005	10	27
